0.0193928,0.0119321,0.000270498,0.0192663,0,0.0139741,0.0216498,0.0214955,0.0161974,0.0231346,0.00681394,0.0314145,0,0.0195914,0.00606587,0.0171652,0.0103489,0.0167192,0.0133731,0.0215395,0.019563,0.0207626,0.000787511,0,0,0.0221466,0.0263163,0.0160314
0.0193807,0.0210284,0.00801496,0.0128442,0.000215287,0.010127,0.0158856,0.0156525,0.0199409,0.0176891,0.0165352,0.0171853,0.0177749,0.0148976,0.0199668,0.0201843,0.0168961,0.0195243,0.0197168,0.0138224,0.0134608,0.0144667,0.0269463,0.0106958,0.005342,0.0182806,0.0180335,0.0173239
0.0142577,0.0147734,0.00071078,0.0236815,0,0.0104382,0.0164757,0.0168893,0.0186451,0.0151918,0.0189882,0.0199911,0.00426597,0.0187241,0.00707685,0.0116357,0.0266114,0.0152473,0.015602,0.0191463,0.0209091,0.0153125,0.0272654,0,0.00168296,0.018422,0.0189281,0.0171536
0.0166969,0.014337,0.00111117,0.0199687,0.00310578,0.0124466,0.0192443,0.0195763,0.0169893,0.0188337,0.0142638,0.00891832,0.0286768,0.015816,0.016302,0.0171991,0.0154177,0.0171636,0.0152591,0.0197324,0.0196528,0.020354,0.00205463,0.00297555,0.00253909,0.0193752,0.0131547,0.0143982
0.0200266,0.0157105,0.0046391,0.0179618,0.000371951,0.0102967,0.0161579,0.0159937,0.0199409,0.0173423,0.0131736,0.0169348,0.0113759,0.0161221,0.0127636,0.0183864,0.0192194,0.0151084,0.0153019,0.0183648,0.019922,0.0166715,0.0159454,0.00604649,0.0154207,0.0179243,0.0173543,0.016863
0.0170258,0.023056,0.00795036,0.0104359,0,0.0103533,0.0160672,0.0161216,0.0208047,0.0189378,0.0169894,0.018488,0.0120869,0.0151527,0.0214833,0.0205575,0.0120385,0.019802,0.0185595,0.0127967,0.0107687,0.0167195,0.00758761,0.0103188,0.0408152,0.0205291,0.016116,0.016322
0.016408,0.0128114,0.00296917,0.024685,0,0.0123334,0.0192443,0.0191498,0.0166294,0.0184522,0.0106297,0.017987,0.0144569,0.0198465,0.0135218,0.0166902,0.0171073,0.0160805,0.0149162,0.0209534,0.0204604,0.0205499,0.00135606,0.00212069,0.00040972,0.0177264,0.011114,0.0193579
0.0163479,0.0160152,0.0170306,0.0193667,0.00111451,0.0100987,0.0155225,0.0158657,0.0232523,0.0160936,0.0176254,0.0165841,0.0156419,0.0174996,0.0160493,0.0190649,0.0206978,0.0144141,0.0156448,0.0166064,0.0207297,0.0160888,0.0119582,0.0164096,0.0293852,0.0180473,0.0173256,0.0155905
0.0199745,0.0140208,0.000646966,0.0200691,0,0.0121071,0.018972,0.0187233,0.0182131,0.0184869,0.0183522,0.0198408,0.0239368,0.0252545,0.0126372,0.0177758,0.00950408,0.0185522,0.0181309,0.0170949,0.0139095,0.0203994,0.000587733,0.00156405,0.00318372,0.018535,0.0172469,0.0198288
0.0195733,0.0198682,0.000912891,0.0117404,0.00378034,0.0126446,0.0191081,0.0200028,0.0170613,0.0191459,0.0109023,0.0164839,0.0296248,0.0178057,0.0165548,0.0199469,0.0103489,0.0216906,0.0225886,0.0152877,0.0111276,0.0203577,0.00108102,0.00600741,0.00441093,0.0192299,0.0143373,0.0170133
0.0196816,0.0154457,0.000476078,0.0170587,0.141353,0.0128143,0.020152,0.0197895,0.0167734,0.0183135,0.0171711,0.0211434,0.0104279,0.0207648,0.0111208,0.0161475,0.0213314,0.0166081,0.0150448,0.0214418,0.0183067,0.0174845,0.000519492,0.000957309,0,0.0180205,0.0219663,0.0166727
0.0174711,0.0210154,0.00469508,0.0116401,0.00257261,0.0118525,0.0183819,0.0183821,0.0169173,0.016822,0.00599626,0.0128264,0.0258328,0.0145915,0.0255272,0.0202522,0.0105601,0.0200798,0.0218599,0.0143597,0.0125634,0.0198179,0.000921031,0.0200851,0.000657854,0.0173881,0.0184158,0.0155304
0.0185904,0.0139265,0.000877725,0.0219757,0,0.011796,0.0182912,0.0198748,0.0180692,0.0133882,0.019079,0.0148305,0.00995393,0.0182139,0.00947792,0.0156047,0.0221762,0.0166637,0.0162021,0.0198789,0.0201912,0.0089061,0.0589233,0.00247607,0.00259704,0.0151203,0.0142072,0.0165624
0.018458,0.022186,0.00874661,0.0133459,0.000789114,0.0118243,0.0185635,0.0181262,0.0208047,0.0172035,0.00881269,0.0176863,0.0158789,0.018673,0.0188295,0.018997,0.0253442,0.0196076,0.0207884,0.0154342,0.0143582,0.0165996,0.0143809,0.0138341,0.0120714,0.0194351,0.0130846,0.0180353
0.0181952,0.0193633,0.000157957,0.0100345,0,0.0139175,0.0208782,0.0221353,0.0156935,0.0216779,0.0282551,0.0137282,0.0421857,0.0183159,0.0195877,0.0206593,0.00570245,0.0214406,0.0182595,0.0173391,0.0126532,0.0205915,0.000549263,0,0.00685298,0.0200555,0.0294639,0.0128953
0.0205361,0.0143113,0.00135449,0.0255881,0,0.0104664,0.0164303,0.0164628,0.0162694,0.0112031,0.0114474,0.0123253,0.00284398,0.0220403,0.0114999,0,0.0173185,0.0156083,0.0159877,0.0228583,0.0276395,0.0112106,0.0441386,0.00662275,0.00652772,0.0132734,0.0160947,0.0216925
0.0146389,0.0457357,0.0197448,0.00391347,0.0147691,0.00998555,0.0158402,0.0151833,0.0221725,0.021227,0.0150815,0.0132773,0.0405267,0.00704066,0.0439775,0.0246283,0.00844807,0.0241346,0.0295323,0.00576341,0.00412798,0.0144043,0.00785046,0.101359,0.0162669,0.0229725,0.0187801,0.0136768
0.0174872,0.0164694,0.00137551,0.0163563,0,0.0122769,0.0191989,0.0191924,0.0175652,0.0181747,0.0327069,0.0162334,0.00616196,0.0147956,0.0194613,0.0183864,0.0200642,0.0138586,0.0135446,0.0199766,0.0227936,0.0176455,0.000390461,0.00155809,0.00687816,0.017319,0.0121795,0.014819
0.013319,0.0121323,0.00105928,0.0228788,0,0.0155016,0.0248723,0.0234148,0.0154056,0.0187644,0.0238942,0.0202416,0,0.018673,0.00808782,0.0125516,0.0236546,0.0139697,0.00895828,0.03038,0.0280882,0.0157128,0.00020778,0.00516904,0.0403091,0.0163289,0.0141985,0.0126347
0.0181952,0.0195039,0.000132043,0.0109377,0,0.0129275,0.019562,0.0205999,0.0159095,0.0222328,0.00608712,0.00936925,0.0194339,0.0172445,0.0200932,0.022084,0.00253442,0.0203853,0.0135446,0.0183648,0.0144479,0.0208095,8.34691e-05,0,0.00070905,0.0198694,0.0223666,0.0143381
0.0164481,0.0182069,0.00124925,0.0155535,0,0.0107493,0.0167934,0.0165481,0.018933,0.0182094,0.0148998,0.0120748,0.00853194,0.0165813,0.0112471,0,0.0120385,0.0174969,0.018088,0.0154342,0.0146274,0.0172074,0.018598,0.00287965,0.00146422,0.0183914,0.0156258,0.0187367
0.0181952,0.0190728,0.00181537,0.0150518,0.0646341,0.00874089,0.0138432,0.0133068,0.0218846,0.0190071,0.0178979,0.0222958,0.00592496,0.0117344,0.0161756,0.0219823,0.0135169,0.0172192,0.0204883,0.0129921,0.0150761,0.0186959,0.00244342,0.00823676,0.0254866,0.01934,0.0236592,0.0154202
0.0195211,0.0214233,0.00239863,0.0128442,0.00503563,0.0109473,0.0173834,0.0165481,0.019221,0.0193193,0.0238942,0.018488,0.00900594,0.0162241,0.0178185,0.0206593,0.0120385,0.0198853,0.0218171,0.0143108,0.0126532,0.0184309,0.00765097,0.00699269,0.0124091,0.0204703,0.0174757,0.0156006
0.0199023,0.0112966,0.00252994,0.0352213,0.00136408,0.0102401,0.0150233,0.0163349,0.0193649,0.0116887,0.0257113,0.0169348,0.0113759,0.0153568,0.0155438,0.0152994,0.0458308,0.0112758,0.01093,0.0230048,0.0290754,0.00577365,0.0751696,0.00446194,0.00109673,0.0112927,0.0177678,0.0241573
0.0194048,0.0153424,0.00366707,0.0195674,0,0.0102119,0.0155679,0.015951,0.0196529,0.0149491,0.017262,0.0188387,0.00900594,0.0182649,0.0140273,0.0182168,0.025133,0.0173302,0.0186881,0.0163622,0.0168709,0.0128209,0.0363517,0.010984,0.00624764,0.0152142,0.0209678,0.0186365
0.0185022,0.0187842,0.000898541,0.0116401,0.00768142,0.0107493,0.0169749,0.0165908,0.019005,0.0195621,0.0218046,0.015081,0.0196709,0.0182649,0.0133955,0.0210324,0.0101377,0.01883,0.0174022,0.0177787,0.0164222,0.0194534,0.00127966,0.00195839,0.0160195,0.0198309,0.0246918,0.0148892
0.0209935,0.0114447,0.000543677,0.0279964,0,0.00910863,0.0137524,0.0144156,0.0187171,0.0122437,0.0161717,0.0158826,0,0.0156119,0.0155438,0.0184882,0.026189,0.0129421,0.0133731,0.0214418,0.0265627,0.00448138,0.0797897,0.00465803,0.00719418,0.0114189,0.0186161,0.0237365
0.0175955,0.0153216,0.00194763,0.0186643,0,0.0109473,0.0170203,0.0171879,0.0181411,0.0184522,0.0107206,0.0154818,0.0125609,0.0198465,0.0131427,0.0178097,0.0145729,0.0159971,0.0162878,0.0196835,0.0214476,0.0200657,0.00216966,0.00543516,0.00222189,0.0180893,0.0133433,0.0170434
0.0181892,0.0149177,0.000658688,0.0193667,0,0.0104382,0.0163849,0.0162922,0.0194369,0.0186256,0.0175345,0.0221455,0.00331798,0.0213771,0.00796145,0.0165885,0.0179522,0.0145807,0.0136303,0.0193416,0.0218963,0.0182406,0.00893183,0.000299746,0.0187356,0.0184963,0.0189565,0.018406
0.0170619,0.0113801,0.00164181,0.029903,0,0.0106927,0.0160218,0.0167614,0.0193649,0.0143594,0.0268923,0.0203919,0.00426597,0.0198465,0.00783508,0.0151976,0.0278786,0.0125533,0.0120015,0.0239817,0.0288061,0.0100705,0.0492683,0.00147287,0.00379644,0.0143807,0.0167406,0.0205102
0.020821,0.0201073,0.0019276,0.0119411,0,0.0116828,0.0182458,0.0182115,0.0167014,0.0173076,0.0222589,0.0214942,0.00876894,0.0206628,0.011879,0.0176401,0.0133057,0.0199409,0.0190739,0.0183648,0.0169606,0.019657,0.00572587,0.00179289,0.0038331,0.0177243,0.0213118,0.0176947
0.0176035,0.0160559,0.0119069,0.0225777,0.000869504,0.00995726,0.0152048,0.0156098,0.0177812,0.0137004,0.0180796,0.0154317,0.0206189,0.013265,0.0242635,0.0187935,0.0185858,0.0176357,0.0170165,0.0177298,0.0187554,0.00827311,0.0592472,0.0141623,0.0045428,0.0132602,0.0171109,0.0190172
0.0198982,0.0181062,0.016531,0.0198684,0.00793295,0.0096461,0.0150233,0.0149701,0.0169173,0.0150184,0.00663223,0.0106719,0.0346018,0.01051,0.0298239,0.0213716,0.0145729,0.0201075,0.0225457,0.0128944,0.0131916,0.0161617,0.0153526,0.0220695,0.0119822,0.0143238,0.0146787,0.0176345
0.0179887,0.013834,7.0279e-05,0.0396365,0,0.0125314,0.0201974,0.018638,0.0167734,0.011654,0.0352508,0.0182876,0,0.0178057,0.00556038,0.00915928,0.0244994,0.0101649,0.00784386,0.0278891,0.0293446,0.00729341,0.0688109,0,0.00243266,0.0135919,0.0158529,0.0258306
0.0199905,0.0148263,0.00518456,0.0215743,0.0163081,0.0118243,0.0183819,0.01851,0.0178532,0.016718,0.0230765,0.0209931,0.00592496,0.0229076,0.0112471,0.0171991,0.018797,0.0171358,0.0184309,0.0190974,0.020281,0.0198212,0.00359839,0.00295349,0.00217183,0.0166049,0.0195331,0.0203599
0.018787,0.015297,0.000471768,0.0158546,0,0.0130689,0.0206967,0.0200028,0.0178532,0.0185562,0.017262,0.0220954,0.0149309,0.0251015,0.0090988,0.0149602,0.023021,0.0173025,0.0166735,0.0210023,0.0177683,0.0209864,0.000175407,0,9.9336e-05,0.0183764,0.00602585,0.0199491
0.0203155,0.0161468,0.000357493,0.0157542,0,0.0123617,0.0195166,0.0190645,0.0174213,0.0202905,0.0109932,0.0153816,0.00924294,0.0220913,0.0114999,0.0199129,0.00950408,0.0183578,0.0193739,0.0164599,0.0144479,0.0207662,0.0002748,0.000361711,0,0.0192223,0.0241021,0.0228848
0.0193807,0.0180972,0.00251091,0.0129446,0.000687208,0.0119091,0.0186996,0.0184674,0.0169893,0.0180707,0.01599,0.016083,0.0173009,0.01852,0.0175657,0.0207271,0.0101377,0.0206352,0.0216027,0.017681,0.0148069,0.0198989,0.00295279,0.00416552,0.00264376,0.0171929,0.0141289,0.0192176
0.0181952,0.019147,0.000580367,0.0104359,0,0.0131538,0.020152,0.0207278,0.0160535,0.0218513,0.0183522,0.0161833,0.0163529,0.0173976,0.0203459,0.0205914,0.00865927,0.0213295,0.0185166,0.0183648,0.0139095,0.0207285,0.000578901,0.00222882,0.00200803,0.0198551,0.0247785,0.0154803
0.0181952,0.0173391,0.000264926,0.0128442,0,0.0139175,0.0216044,0.0214955,0.0156935,0.0219206,0.0393391,0.0103713,0.0144569,0.0216322,0.0169339,0.0195398,0.00696966,0.0211351,0.0151305,0.018902,0.0133711,0.0208365,0.000205746,0.000487471,0.000524329,0.0197608,0.0214919,0.0178349
0.0148515,0.0153518,0.0013722,0.0201694,0,0.0119657,0.0186996,0.0186806,0.0187171,0.0198049,0.0272557,0.0164839,0.00758395,0.0177037,0.0133955,0.0169616,0.0183746,0.0170247,0.0160306,0.0215884,0.0209091,0.0201372,0.00137328,0.0017652,0.00713285,0.0202924,0.014939,0.0153601
0.0156137,0.019144,0.000725708,0.0106366,0,0.0116828,0.017338,0.0185953,0.0166294,0.0195968,0.0123559,0.0129266,0.0125609,0.0166323,0.0240107,0.0222197,0.00422404,0.0214962,0.0189024,0.0141155,0.0104097,0.0203214,0.000985626,0.00140295,0.00314786,0.0193286,0.0211879,0.0165023
0.0200748,0.0147532,0.00127133,0.0212732,0.00271451,0.0117394,0.0186543,0.0179129,0.0187171,0.0179666,0.0198058,0.023849,0.00900594,0.0214281,0.0116262,0.0156725,0.0223874,0.0158861,0.014659,0.0194393,0.018217,0.0149776,0.0176907,0.00255449,0.00203529,0.0175346,0.0192887,0.0202897
0.0183297,0.0224205,0.00181884,0.0115397,0,0.0123617,0.0194258,0.0189365,0.019005,0.0191112,0.0134462,0.0252519,0.00639896,0.0188771,0.0164284,0.0197773,0.0171073,0.0187189,0.0197597,0.0147504,0.0128326,0.0166611,0.0176133,0.00324009,0.00850148,0.0204287,0.0151954,0.0191375
0.0158945,0.0168871,0.00157584,0.0156539,0,0.0133801,0.0205605,0.0208131,0.0173493,0.0195274,0.0181705,0.0225463,0.00616196,0.0191322,0.0160493,0.0157065,0.0247106,0.0148862,0.0135017,0.0214418,0.0211783,0.0201699,0.00101386,0.00430725,0.00684544,0.0186552,0.0242531,0.0163821
0.0197619,0.0111761,0.000354339,0.0251867,0,0.0124183,0.0190627,0.0194057,0.0169893,0.0146022,0.0377038,0.0188888,0.00900594,0.0227036,0.00973066,0.0148245,0.026189,0.0111091,0.0108871,0.0256423,0.0307804,0.0148475,0.0282719,0.00689912,0.000642491,0.0141298,0.0177563,0.0216324
0.0151163,0.0144508,0.000230654,0.0185639,0,0.0149359,0.0236015,0.0232868,0.0159815,0.0192846,0.0140821,0.01949,0.0251218,0.0180608,0.0160493,0.0188274,0.0160513,0.0156361,0.0107156,0.0198789,0.0149864,0.0200038,2.35466e-05,0,0.0213024,0.0181495,0.0195989,0.0183459
0.0155535,0.0149837,0.000480704,0.0138477,0,0.0119091,0.0191081,0.0179556,0.0163414,0.0159202,0.00981207,0.011674,0.0395787,0.0109181,0.0288129,0.0198112,0.0103489,0.0180523,0.0183023,0.0145551,0.011666,0.0198139,0.00140688,0,0.00947342,0.0143659,0.00549183,0.0160715
0.0181952,0.0223381,0.000986797,0.00842902,0,0.0127295,0.0197889,0.0197895,0.0169173,0.0201517,0.0107206,0.0151812,0.0210929,0.0174996,0.0188295,0.0218466,0.0103489,0.0213018,0.0216885,0.0167041,0.0134608,0.0206694,0.000320057,0.00139688,0.000691627,0.019507,0.0101979,0.0142078
0.0175835,0.0188591,0.00457702,0.0143494,0.0226198,0.0112585,0.0177465,0.0174864,0.018861,0.0192846,0.0169894,0.0210933,0.0109019,0.0181118,0.0125109,0.0183864,0.017741,0.0193577,0.0210455,0.0156784,0.0151658,0.0185753,0.0100065,0.00523917,0.00410696,0.0200947,0.0148423,0.0183359
0.0184219,0.0192369,0.000267659,0.0120415,0,0.0123051,0.0195166,0.0187659,0.0174213,0.018695,0.0193516,0.0196905,0.00639896,0.0252035,0.0112471,0.0193702,0.019853,0.0189411,0.0198454,0.0191951,0.0192041,0.0209684,0,0.00120367,0,0.0180445,0.0102653,0.0169833
0.0146068,0.0120175,0.000367743,0.027595,0,0.0127295,0.0196528,0.0197895,0.0181411,0.0143941,0.0139913,0.0222457,0.0154049,0.0220913,0.011879,0.0144852,0.0264002,0.0137753,0.01093,0.0234444,0.0241397,0.0129399,0.0403487,0.00154911,0.000185138,0.0147201,0.0106551,0.0195583
0.017094,0.0142375,0.000480389,0.0171591,0.0251434,0.0132386,0.0204244,0.0208131,0.0153336,0.0173076,0.0254387,0.0253521,0.00758395,0.0197445,0.0131427,0.0164189,0.00823687,0.0174136,0.0158592,0.0199277,0.0165119,0.0198378,0.00108944,0.00326046,0.00204574,0.0162443,0.0161097,0.0197286
0.0195613,0.0274785,0.00178084,0.00511762,0,0.0119091,0.0183819,0.0184247,0.018861,0.0215738,0.00999377,0.0143294,0.0246478,0.0171935,0.0238844,0.0217448,0.0109825,0.0231625,0.0264462,0.0123083,0.0101405,0.0207692,0.00035904,0.00645462,0.000147147,0.0226231,0.0157946,0.0153701
0.0156498,0.0301453,0.00172181,0.00792729,0,0.0104664,0.0166118,0.015951,0.018861,0.0168914,0.0142638,0.0214942,0.0187229,0.0107651,0.0309612,0.0232035,0.0109825,0.0209129,0.0233173,0.01055,0.00780727,0.0146648,0.00134104,0.0426204,0.00532352,0.0173156,0.016971,0.0166626
0.0159186,0.0178187,0.000921512,0.016256,0,0.0143136,0.0229661,0.0215808,0.0164854,0.0201864,0.0233491,0.0144296,0.0189599,0.0145405,0.0174394,0.016351,0.0244994,0.0190522,0.0183881,0.0201719,0.0166914,0.0186117,0.00114009,0.00812466,0.0118285,0.0194495,0.0290515,0.014789
0.01368,0.0151705,0.00172801,0.024986,0,0.00998555,0.0158402,0.0154819,0.0205168,0.0138391,0.0232582,0.0204921,0.00118499,0.0168874,0.00796145,0.0133318,0.0147841,0.0144696,0.0151305,0.0174856,0.0207297,0.0174728,0.00921138,0.00145598,0.0304971,0.0165723,0.0261105,0.0151897
0.0177199,0.0203124,0.00108888,0.00933213,0,0.0120788,0.0192443,0.0182968,0.0185731,0.0209495,0.0188973,0.0159828,0.0263068,0.0222444,0.0114999,0.0205236,0.0118273,0.021635,0.0239602,0.0139201,0.0109481,0.0204536,0.000628027,0.00197997,0.00783032,0.0219137,0.0147889,0.0174943
0.0192082,0.0189348,0.0256445,0.0176608,0.00309516,0.0107776,0.0166118,0.0168467,0.019077,0.015504,0.0179888,0.0174358,0.0151679,0.0180608,0.0174394,0.0187596,0.0221762,0.017969,0.020574,0.0161669,0.0174991,0.0131209,0.0262524,0.00847766,0.0402402,0.0156072,0.0169566,0.0195583
0.0175915,0.0213282,0.00510514,0.0108373,0.00574594,0.0103816,0.0159764,0.0162922,0.0180692,0.0184869,0.0123559,0.0180371,0.0151679,0.0134181,0.0224943,0.020795,0.0105601,0.0207185,0.0205312,0.0135782,0.0109481,0.0186742,0.00307379,0.00729055,0.0178744,0.0181495,0.0153109,0.0156406
0.0185343,0.0149438,0.000359543,0.0202698,0,0.0128426,0.0197889,0.0210264,0.0161974,0.0150184,0.0200784,0.0230975,0.00947993,0.0188771,0.015291,0.0146888,0.00464644,0.0175524,0.0166735,0.0186578,0.0168709,0.0196182,0.000499755,0.00690703,0.00102916,0.0174591,0.0185112,0.0161316
0.0183297,0.0138888,0.00111385,0.0236815,0,0.0119091,0.0183365,0.0186806,0.019077,0.0168914,0.032616,0.015081,0.0120869,0.0198975,0.00745596,0.0152655,0.0270338,0.0142197,0.0148305,0.0208069,0.0226142,0.0122356,0.0404675,0.00361353,0.00697298,0.0165505,0.0192864,0.0174241
0.0192483,0.0164627,0.00812839,0.0177611,0.03906,0.0117111,0.0181096,0.0182541,0.0177092,0.017377,0.01599,0.0166342,0.0163529,0.0156119,0.0195877,0.0186578,0.019853,0.0180246,0.0184309,0.0187555,0.0185759,0.0165971,0.0158705,0.011563,0.00837229,0.0169878,0.0162386,0.0179351
0.0171061,0.0148931,0.000158693,0.0152525,0,0.0141156,0.0229207,0.0210264,0.0159095,0.0207067,0.0168077,0.0174358,0.0191969,0.0191832,0.0169339,0.0208628,0.00950408,0.0200242,0.0141875,0.0165576,0.011666,0.0205559,0.000106303,0,0.000752518,0.0190363,0.0311186,0.0210011
0.0212061,0.00949948,0.000354917,0.0351209,0,0.0118525,0.0181096,0.0192351,0.0158375,0.0154693,0.0297996,0.0179369,0,0.0216832,0.00429666,0.00983774,0.0257666,0.0115257,0.0125159,0.0255935,0.0332931,0.0206067,0.000994131,0.00316394,6.30217e-05,0.0147793,0.00827556,0.0276441
0.0187188,0.0152384,0.00146629,0.0186643,0,0.0116545,0.0177011,0.0181688,0.018861,0.0179666,0.0220772,0.0245504,0.00426597,0.0188771,0.0133955,0.0174366,0.0175298,0.0144974,0.0136732,0.0181694,0.0192938,0.0192541,0.00258769,0.00244253,0.0179326,0.0173966,0.0139447,0.018406
0.0182775,0.0151717,0.00161053,0.0208719,0,0.0119091,0.0186996,0.0182968,0.0174213,0.0180707,0.0142638,0.0244001,0.00592496,0.021071,0.0130163,0.0170634,0.0236546,0.0169414,0.0161592,0.0197812,0.0193836,0.018335,0.0111436,0.00170844,0.00472735,0.0177058,0.0123125,0.0216023
0.0205562,0.0172988,0.00256747,0.0167577,0,0.01239,0.0193351,0.0191924,0.000179252,0.0174117,0.0150815,0.0182375,0.0137459,0.0199995,0.0120054,0.0181829,0.0149953,0.0183301,0.0192453,0.0198789,0.0186657,0.0204559,0.000897501,0.00334623,0.00214596,0.0173301,0.0153071,0.0180654
0.0158985,0.0150676,0.0009305,0.0175605,0,0.0114282,0.0177919,0.0177423,0.0185731,0.0191112,0.0187156,0.0203418,0.00331798,0.0206118,0.0101098,0.0158422,0.0232322,0.0154972,0.0157306,0.0209534,0.023691,0.0201518,0.000963714,0.00182105,0.000477128,0.019011,0.0229472,0.0201996
0.0165805,0.0132686,0.00168107,0.0221764,0,0.0108908,0.0168388,0.0170599,0.0185731,0.0176544,0.0169894,0.0193898,0.00473997,0.018571,0.0113735,0.0174705,0.019853,0.014553,0.0138446,0.0209534,0.0224347,0.0146818,0.0010107,0.00456309,0.00623651,0.0175342,0.016342,0.0230151
